"INC NUMBER","OCCURRED ON","OCCURRED TO","UCR CRIME CATEGORY","100 BLOCK ADDR","ZIP","PREMISE TYPE"
"201500002183935",11/13/2015  15:43,,"LARCENY-THEFT","19XX W INDIAN SCHOOL RD","85015","RETAIL BUSINESS"
"201500002184030",11/13/2015  15:53,11/13/2015  15:53,"LARCENY-THEFT","100XX N METRO PKWY W","85051","RETAIL BUSINESS"
"201500002200856",11/13/2015  16:00,11/16/2015  05:30,"LARCENY-THEFT","24XX S 10TH ST","85034","PARKING LOT"
"201500002185967",11/13/2015  16:00,11/13/2015  20:06,"MOTOR VEHICLE THEFT","25XX E ROESER RD","85040","SINGLE FAMILY HOUSE"
"201500002184281",11/13/2015  16:00,,"DRUG OFFENSE","27XX E TAMARISK AVE","85040","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002187714",11/13/2015  16:00,11/14/2015  03:30,"BURGLARY","2XX W LATONA RD","85041","SINGLE FAMILY HOUSE"
"201500002208725",11/13/2015  16:00,11/17/2015  13:38,"LARCENY-THEFT","44XX N 36TH ST","85018","PARKING GARAGE"
"201500002184077",11/13/2015  16:03,,"LARCENY-THEFT","5XX W OSBORN RD","85013","GROCERY / SUPER MARKET"
"201500001979643",11/13/2015  16:30,11/13/2015  16:30,"LARCENY-THEFT","48XX N 43RD AVE","85031","RETAIL BUSINESS"
"201500002184317",11/13/2015  16:33,,"LARCENY-THEFT","5XX W OSBORN RD","85013","GROCERY / SUPER MARKET"
"201500002184365",11/13/2015  16:39,11/13/2015  16:39,"LARCENY-THEFT","5XX E BELL RD","85022","GROCERY / SUPER MARKET"
"201500002184889",11/13/2015  16:50,,"LARCENY-THEFT","54XX E VERNON AVE","85008","SINGLE FAMILY HOUSE"
"201500002184554",11/13/2015  16:50,11/13/2015  16:58,"LARCENY-THEFT","45XX E THOMAS RD","85008","GROCERY / SUPER MARKET"
"201500002184552",11/13/2015  16:59,11/13/2015  16:59,"ARSON","34XX E VAN BUREN ST","85034","PARKING LOT"
"201500002201578",11/13/2015  17:00,11/16/2015  11:00,"BURGLARY","32XX W ROOSEVELT ST","85009","07A STOREROOM/SHED (RESIDENTIAL)"
"201500002184622",11/13/2015  17:00,11/13/2015  17:06,"LARCENY-THEFT","80XX N 35TH AVE","85051","GROCERY / SUPER MARKET"
"201500002185356",11/13/2015  17:00,,"LARCENY-THEFT","42XX W DUNLAP AVE","85051","RESTAURANT"
"201500002200750",11/13/2015  17:00,11/16/2015  06:00,"LARCENY-THEFT","19XX W CACTUS RD","85029","OFFICE / COMMERCIAL BUILDING"
"201500002184766",11/13/2015  17:14,11/13/2015  17:17,"LARCENY-THEFT","57XX N 19TH AVE","85015",
"201500002184865",11/13/2015  17:39,,"LARCENY-THEFT","20XX W GLENDALE AVE","85015","RENTAL STORAGE / FACILITY"
"201500002185971",11/13/2015  17:45,11/13/2015  19:45,"BURGLARY","36XX W OSBORN RD","85019","APARTMENT"
"201500002187088",11/13/2015  18:00,11/13/2015  23:59,"MOTOR VEHICLE THEFT","56XX S 46TH ST","85040","DRIVEWAY"
"201500002185006",11/13/2015  18:12,11/13/2015  18:16,"DRUG OFFENSE","24XX W MYRTLE AVE","85021","APARTMENT"
"201500002185339",11/13/2015  18:24,11/13/2015  18:40,"LARCENY-THEFT","61XX S 35TH AVE","85041","RETAIL BUSINESS"
"201500002185260",11/13/2015  18:35,,"LARCENY-THEFT","34XX W BELL RD","85053","GROCERY / SUPER MARKET"
"201500002185302",11/13/2015  18:41,,"LARCENY-THEFT","46XX E CHANDLER BLVD","85048","RETAIL BUSINESS"
"201580008477",11/13/2015  18:45,,"LARCENY-THEFT","18XX N 75TH AVE","85035","OFFICE / COMMERCIAL BUILDING"
"201500002186165",11/13/2015  19:00,11/13/2015  20:40,"MOTOR VEHICLE THEFT","41XX N BLACK CANYON FWY","85017","HOTEL / MOTEL"
"201500002195643",11/13/2015  19:00,11/13/2015  19:20,"AGGRAVATED ASSAULT","27XX E WIER AVE","85040","SINGLE FAMILY HOUSE"
"201500002187009",11/13/2015  19:00,11/13/2015  23:15,"LARCENY-THEFT","60XX S CENTRAL AVE","85042","FAST FOOD STORE"
"201500002188819",11/13/2015  19:00,11/14/2015  10:00,"BURGLARY","17XX E VAN BUREN ST","85034","FENCED COMMERCIAL YARD"
"201500002185549",11/13/2015  19:00,11/13/2015  19:00,"DRUG OFFENSE","76XX W THOMAS RD","85033",
"201500002187941",11/13/2015  19:00,11/14/2015  05:30,"MOTOR VEHICLE THEFT","61XX W THOMAS RD","85035","PARKING LOT"
"201500002188691",11/13/2015  19:00,11/14/2015  10:00,"LARCENY-THEFT","23XX W MCLELLAN BLVD","85015","VEHICLE"
"201500002190490",11/13/2015  19:00,11/14/2015  09:00,"MOTOR VEHICLE THEFT","44XX S 4TH ST","85040","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002185673",11/13/2015  19:15,11/13/2015  19:15,"LARCENY-THEFT","80XX N 19TH AVE","85021","GROCERY / SUPER MARKET"
"201500002185773",11/13/2015  19:15,,"LARCENY-THEFT","52XX S CENTRAL AVE","85040","CONVENIENCE MARKET / STORE"
"201500002185861",11/13/2015  19:30,11/13/2015  19:35,"LARCENY-THEFT","94XX N METRO PKWY E","85051","PARK / PLAYGROUND"
"201500002187923",11/13/2015  19:30,11/14/2015  04:30,"MOTOR VEHICLE THEFT","41XX E INDIAN SCHOOL RD","85018","PARKING LOT"
"201500002185653",11/13/2015  19:44,11/13/2015  19:50,"DRUG OFFENSE","24XX E INDIAN SCHOOL RD","85016","PARKING LOT"
"201500002185825",11/13/2015  19:49,11/13/2015  19:48,"AGGRAVATED ASSAULT","30XX N 32ND ST","85018","APARTMENT"
"201500002189222",11/13/2015  20:00,11/13/2015  20:30,"LARCENY-THEFT","31XX N CENTRAL AVE","85013","VEHICLE"
"201500002194812",11/13/2015  20:00,11/14/2015  08:00,"MOTOR VEHICLE THEFT","69XX W MCDOWELL RD","85043","APARTMENT"
"201500002186071",11/13/2015  20:00,11/13/2015  20:10,"AGGRAVATED ASSAULT","56XX S 4TH ST","85040","SINGLE FAMILY HOUSE"
"201500002185979",11/13/2015  20:12,,"LARCENY-THEFT","25XX W HAPPY VALLEY RD","85085","RETAIL BUSINESS"
"201500002186044",11/13/2015  20:25,,"LARCENY-THEFT","30XX W THUNDERBIRD RD","85029","RETAIL BUSINESS"
"201500002202348",11/13/2015  20:29,,"BURGLARY","132XX N SCOTTSDALE RD","85254","RETAIL BUSINESS"
"201500002186063",11/13/2015  20:30,,"ROBBERY","56XX N 19TH AVE","85015","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002186359",11/13/2015  20:40,,"DRUG OFFENSE","35XX W MARICOPA ST","85009","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002186366",11/13/2015  21:00,11/13/2015  21:15,"LARCENY-THEFT","61XX N 35TH AVE","85017","RETAIL BUSINESS"
"201500002201331",11/13/2015  21:00,11/14/2015  09:00,"LARCENY-THEFT","118XX N 19TH AVE","85029","APARTMENT"
"201500002186219",11/13/2015  21:01,,"ROBBERY","46XX N 12TH ST","85014","CONVENIENCE MARKET / STORE"
"201500002188519",11/13/2015  21:30,11/14/2015  07:30,"BURGLARY","33XX E MOUNTAIN VISTA DR","85048","SINGLE FAMILY HOUSE"
"201500002186435",11/13/2015  21:38,,"LARCENY-THEFT","18XX W BELL RD","85023","RETAIL BUSINESS"
"201500002186718",11/13/2015  22:00,11/13/2015  22:30,"AGGRAVATED ASSAULT","43XX E RAY RD","85044","CONVENIENCE MARKET / STORE"
"201500002188361",11/13/2015  22:30,11/14/2015  08:30,"LARCENY-THEFT","57XX W AVALON DR","85031","SINGLE FAMILY HOUSE"
"201500002186771",11/13/2015  22:30,,"LARCENY-THEFT","19XX W JOAN DE ARC AVE","85029","DRIVEWAY"
"201500002186755",11/13/2015  22:30,11/13/2015  22:35,"LARCENY-THEFT","2XX E RUTH AVE","85020","SINGLE FAMILY HOUSE"
"201500002189616",11/13/2015  22:30,11/14/2015  12:00,"MOTOR VEHICLE THEFT","40XX W OSBORN RD","85019","APARTMENT"
"201500002186777",11/13/2015  22:35,11/13/2015  22:45,"LARCENY-THEFT","51XX W INDIAN SCHOOL RD","85031","RETAIL BUSINESS"
"201500002186770",11/13/2015  22:39,,"ARSON","100XX N 11TH AVE","85021","APARTMENT"
"201580008500",11/13/2015  22:50,11/13/2015  23:05,"LARCENY-THEFT","50XX W CACTUS RD","85304","GROCERY / SUPER MARKET"
"201500002187915",11/13/2015  23:00,11/14/2015  05:40,"LARCENY-THEFT","3XX N 1ST AVE","85003","PARKING LOT"
"201500002204313",11/13/2015  23:00,11/14/2015  10:30,"AGGRAVATED ASSAULT","50XX N 39TH AVE","85019","CONDO / TOWNHOUSE"
"201580008484",11/13/2015  23:00,11/14/2015  11:00,"LARCENY-THEFT","30XX N 7TH ST","85012","APARTMENT"
"201500002187357",11/13/2015  23:00,,"ROBBERY","59XX W BUCKEYE RD","85043","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002186888",11/13/2015  23:11,,"MOTOR VEHICLE THEFT","14XX S 14TH AVE","85007","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002186889",11/13/2015  23:11,,"AGGRAVATED ASSAULT","N 35TH AVE & W CAMPBELL AVE","85017","PARK / PLAYGROUND"
"201500002187005",11/13/2015  23:15,11/13/2015  23:35,"AGGRAVATED ASSAULT","45XX N 48TH DR","85031","SINGLE FAMILY HOUSE"
"201500002187038",11/13/2015  23:47,11/14/2015  00:45,"AGGRAVATED ASSAULT","41XX N 32ND ST","85018","APARTMENT"
"201580008497",11/14/2015  00:00,11/15/2015  04:30,"LARCENY-THEFT","24XX W TIERRA BUENA LN","85023","DRIVEWAY"
"201500002188678",11/14/2015  00:00,,"LARCENY-THEFT","192XX N 27TH AVE","85027","RETAIL BUSINESS"
"201500002187298",11/14/2015  00:45,,"DRUG OFFENSE","35XX W DUNLAP AVE","85051","APARTMENT"
"201500002203338",11/14/2015  01:00,11/16/2015  15:00,"MOTOR VEHICLE THEFT","199XX N 23RD AVE","85027","PARKING LOT"
"201500002195296",11/14/2015  01:00,11/15/2015  09:50,"LARCENY-THEFT","79XX W HESS AVE","85043","SINGLE FAMILY HOUSE"
"201500002187352",11/14/2015  01:20,,"ROBBERY","26XX W CAMELBACK RD","85017","CONVENIENCE MARKET / STORE"
"201500002188258",11/14/2015  01:30,11/14/2015  07:59,"RAPE","75XX W INDIANOLA AVE","85033","SINGLE FAMILY HOUSE"
"201500002187732",11/14/2015  02:00,,"AGGRAVATED ASSAULT","17XX W STATE AVE","85021","SINGLE FAMILY HOUSE"
"201500002188860",11/14/2015  02:00,11/14/2015  08:00,"BURGLARY","9XX S 17TH AVE","85007","APARTMENT"
"201500002188482",11/14/2015  02:00,11/14/2015  09:00,"LARCENY-THEFT","62XX W MARIPOSA ST","85033","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002187498",11/14/2015  02:13,,"BURGLARY","28XX E MOBILE LN","85040","APARTMENT"
"201500002196093",11/14/2015  02:30,11/15/2015  12:25,"MOTOR VEHICLE THEFT","45XX W BANFF LN","85306","APARTMENT"
"201500002187857",11/14/2015  03:00,11/14/2015  03:10,"LARCENY-THEFT","20XX W PEORIA AVE","85021","BAR / LOUNG / NIGHT CLUB"
"201500002187629",11/14/2015  03:08,11/14/2015  03:08,"LARCENY-THEFT","33XX W THUNDERBIRD RD","85029","PARKING LOT"
"201500002187703",11/14/2015  03:15,11/14/2015  03:35,"ROBBERY","16XX N 73RD DR","85035","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002187680",11/14/2015  03:29,,"ROBBERY","14XX N 75TH AVE","85043","PARKING LOT"
"201500002191915",11/14/2015  03:44,,"LARCENY-THEFT","60XX W ELM ST","85033","SINGLE FAMILY HOUSE"
"201500002187902",11/14/2015  04:18,,"MOTOR VEHICLE THEFT","58XX W INDIAN SCHOOL RD","85031","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002189104",11/14/2015  04:38,11/14/2015  04:49,"MOTOR VEHICLE THEFT","65XX W CLARENDON AVE","85033","SINGLE FAMILY HOUSE"
"201500002187821",11/14/2015  04:45,11/14/2015  04:45,"MOTOR VEHICLE THEFT","11XX E MARYLAND AVE","85014","APARTMENT"
"201500002187913",11/14/2015  04:45,11/14/2015  05:00,"DRUG OFFENSE","122XX N 39TH AVE","85029","PARKING LOT"
"201500002187998",11/14/2015  06:28,,"RAPE","41XX N 15TH AVE","85013","APARTMENT"
"201500002191744",11/14/2015  07:00,11/14/2015  17:00,"LARCENY-THEFT","72XX S 16TH DR","85041","SINGLE FAMILY HOUSE"
"201500002192839",11/14/2015  07:00,11/14/2015  07:00,"MOTOR VEHICLE THEFT","41XX N LONGVIEW AVE","85014","APARTMENT"
"201500002190835",11/14/2015  07:00,11/14/2015  16:00,"MOTOR VEHICLE THEFT","23XX W NORTHERN AVE","85021","APARTMENT"
"201500002221599",11/14/2015  07:00,11/14/2015  08:00,"LARCENY-THEFT","33XX E VAN BUREN ST","85034","FENCED COMMERCIAL YARD"
"201500002188076",11/14/2015  07:11,11/14/2015  07:11,"ROBBERY","S 13TH AVE & W PIMA ST","85007","OPEN SPACE / DESERT"
"201500002188465",11/14/2015  07:15,11/14/2015  08:00,"MOTOR VEHICLE THEFT","42XX N 68TH DR","85033","PARKING LOT"
"201500002188100",,11/14/2015  07:24,"AGGRAVATED ASSAULT","33XX N 27TH AVE","85017","SINGLE FAMILY HOUSE"
"201500002188815",11/14/2015  07:30,11/14/2015  09:50,"LARCENY-THEFT","109XX S CENTRAL AVE","85041","MOUNTAIN AREA"
"201500002188583",11/14/2015  07:30,11/14/2015  08:30,"LARCENY-THEFT","275XX N 39TH AVE","85083","PARKING LOT"
"201500002188246",11/14/2015  07:40,11/14/2015  07:40,"DRUG OFFENSE","60XX N 36TH DR","85019","STREET / ROADWAY / ALLEY / SIDEWALK"
"201580008518",11/14/2015  07:50,,"LARCENY-THEFT","3XX E HAYWARD AVE","85020","SINGLE FAMILY HOUSING"
"201500002191236",11/14/2015  07:55,11/14/2015  17:15,"BURGLARY","182XX N CAVE CREEK RD","85022","CONDO / TOWNHOUSE"
"201500002222529",11/14/2015  08:00,11/19/2015  16:04,"LARCENY-THEFT","36XX N 21ST AVE","85015","SINGLE FAMILY HOUSE"
"201500002201462",11/14/2015  08:00,11/16/2015  10:00,"BURGLARY","44XX S 18TH PL","85040","APARTMENT"
"201500002188223",11/14/2015  08:02,11/14/2015  08:02,"AGGRAVATED ASSAULT","73XX W VAN BUREN ST","85043","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002188259",11/14/2015  08:10,,"BURGLARY","32XX W JUNIPER AVE","85053","SINGLE FAMILY HOUSE"
"201500002190118",11/14/2015  08:30,11/14/2015  14:00,"MOTOR VEHICLE THEFT","53XX E MARRIOTT DR","85054","PARKING LOT"
"201500002246879",11/14/2015  09:00,11/23/2015  09:30,"BURGLARY","21XX W BROADWAY RD","85041","MOBILE HOME"
"201500002115343",11/14/2015  09:00,11/14/2015  09:00,"LARCENY-THEFT","43XX S 30TH ST","85040","VEHICLE"
"201500002188426",11/14/2015  09:01,11/14/2015  10:01,"LARCENY-THEFT","61XX S 35TH AVE","85041","RETAIL BUSINESS"
"201500002196822",11/14/2015  09:30,11/15/2015  12:30,"MOTOR VEHICLE THEFT","12XX E ELWOOD ST","85040","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002212588",11/14/2015  10:00,11/18/2015  04:30,"LARCENY-THEFT","31XX W YUMA ST","85009","FENCED COMMERCIAL YARD"
"201580008481",11/14/2015  10:00,11/14/2015  10:00,"LARCENY-THEFT","31XX E GREENWAY RD","85032","DEPARTMENT / DISCOUNT STORE"
"201500002190834",11/14/2015  10:30,11/14/2015  11:00,"ROBBERY","45XX E BASELINE RD","85042","APARTMENT"
"201510000017101",11/14/2015  10:30,11/14/2015  10:35,"LARCENY-THEFT","1XX W PORTLAND ST","85003",
"201500002190977",11/14/2015  10:40,,"DRUG OFFENSE","51XX W MCDOWELL RD","85035","PARKING LOT"
"201500002188908",11/14/2015  10:50,11/14/2015  11:20,"BURGLARY","17XX N 32ND ST","85008","APARTMENT"
"201500002190302",11/14/2015  11:00,11/14/2015  13:20,"LARCENY-THEFT","43XX N 21ST DR","85015","APARTMENT"
"201500002196113",11/14/2015  11:20,11/14/2015  18:34,"RAPE","199XX N 23RD AVE","85027","APARTMENT"
"201500002189197",11/14/2015  11:28,11/14/2015  11:28,"BURGLARY","XX W LYNWOOD ST","85003","SINGLE FAMILY HOUSE"
"201500002191432",11/14/2015  11:30,11/14/2015  15:00,"LARCENY-THEFT","12XX E MARYLAND AVE","85014","MEDICAL OFFICE"
"201500002189238",11/14/2015  11:30,,"LARCENY-THEFT","16XX W MONTEBELLO AVE","85015","RETAIL BUSINESS"
"201500002192736",11/14/2015  11:38,11/14/2015  11:38,"MOTOR VEHICLE THEFT","74XX W THOMAS RD","85033","PARKING LOT"
"201500002307172",11/14/2015  11:40,11/14/2015  12:40,"MOTOR VEHICLE THEFT","210XX N TATUM BLVD","85054","PARKING LOT"
"201500002224081",11/14/2015  12:00,11/19/2015  19:00,"LARCENY-THEFT","42XX W ANGELA DR","85308","DRIVEWAY"
"201500002200683",11/14/2015  12:00,11/14/2015  14:00,"LARCENY-THEFT","12XX N GALVIN PKWY","85008","PARKING LOT"
"201500002201251",11/14/2015  12:00,11/15/2015  02:30,"BURGLARY","42XX N 35TH AVE","85017","APARTMENT"
"201500002291983",11/14/2015  12:00,11/30/2015  12:00,"LARCENY-THEFT","25XX N 49TH ST","85008","APARTMENT"
"201500002266173",11/14/2015  12:00,11/25/2015  06:00,"BURGLARY","88XX N 11TH ST","85020","SINGLE FAMILY HOUSE"
"201500002200599",,11/14/2015  12:00,"LARCENY-THEFT","42XX W VERNON AVE","85009","SINGLE FAMILY HOUSE"
"201500002296344",11/14/2015  12:00,11/14/2015  15:00,"LARCENY-THEFT","317XX N 15TH GLN","85085","SINGLE FAMILY HOUSE"
"201500002220227",11/14/2015  12:00,11/19/2015  10:00,"LARCENY-THEFT","79XX S 63RD DR","85339","SINGLE FAMILY HOUSE"
"201500002236471",11/14/2015  12:00,11/21/2015  17:30,"BURGLARY","93XX W ELM ST","85037","SINGLE FAMILY HOUSE"
"201500002189734",11/14/2015  12:58,,"LARCENY-THEFT","28XX N 16TH ST","85006","RETAIL BUSINESS"
"201500002189768",11/14/2015  12:58,,"LARCENY-THEFT","20XX N 75TH AVE","85035","RETAIL BUSINESS"
"201500002193503",11/14/2015  13:00,11/14/2015  23:37,"LARCENY-THEFT","24XX S 21ST ST","85034","SPECIALTY STORE"
"201500002190487",11/14/2015  13:00,11/14/2015  15:00,"MOTOR VEHICLE THEFT","73XX N DREAMY DRAW DR","85020","RESTAURANT"
"201500002195113",11/14/2015  13:00,11/15/2015  09:00,"ARSON","E VAN BUREN ST & N 36TH ST","85008","VEHICLE"
"201500002243869",11/14/2015  13:00,11/14/2015  16:00,"LARCENY-THEFT","100XX N METRO PKWY W","85051","PARKING LOT"
"201500002202629",11/14/2015  13:00,,"LARCENY-THEFT","16XX W TOMBSTONE TRL","85085","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002189755",11/14/2015  13:00,11/14/2015  13:03,"LARCENY-THEFT","61XX N 35TH AVE","85017","DEPARTMENT / DISCOUNT STORE"
"201500002190209",11/14/2015  13:01,,"DRUG OFFENSE","122XX N 39TH AVE","85029","OTHER"
"201500002189778",11/14/2015  13:06,,"LARCENY-THEFT","2XX N 7TH AVE","85003","RESTAURANT"
"201500002189940",11/14/2015  13:21,,"LARCENY-THEFT","20XX N 75TH AVE","85035","RETAIL BUSINESS"
"201500002189971",11/14/2015  13:25,11/14/2015  13:30,"LARCENY-THEFT","132XX N VICTOR HUGO AVE","85032","SINGLE FAMILY HOUSE"
"201500002189969",11/14/2015  13:42,,"LARCENY-THEFT","184XX N CAVE CREEK RD","85032","GROCERY / SUPER MARKET"
"201500002189980",11/14/2015  13:50,11/14/2015  13:50,"DRUG OFFENSE","N 35TH AVE & W BELL RD","85053","PARKING LOT"
"201500002200399",11/14/2015  14:00,,"LARCENY-THEFT","52XX W INDIAN SCHOOL RD","85031","PARKING LOT"
"201500002213052",11/14/2015  14:00,11/18/2015  07:00,"BURGLARY","80XX S POINTE PKWY W","85044","APARTMENT"
"201500002190516",11/14/2015  14:00,11/14/2015  15:10,"LARCENY-THEFT","1XX W WASHINGTON ST","85003","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002223002",11/14/2015  14:00,,"LARCENY-THEFT","18XX N 45TH AVE","85035","APARTMENT"
"201500002202738",11/14/2015  14:00,,"LARCENY-THEFT","28XX W MCDOWELL RD","85009","GARAGE"
"201500002190122",11/14/2015  14:00,11/14/2015  14:11,"AGGRAVATED ASSAULT","66XX S 16TH PL","85042","SINGLE FAMILY HOUSE"
"201500002200740",11/14/2015  14:00,11/15/2015  20:00,"BURGLARY","40XX W CULVER ST","85009","SINGLE FAMILY HOUSE"
"201500002190123",11/14/2015  14:09,,"LARCENY-THEFT","16XX W CAMELBACK RD","85015","DEPARTMENT / DISCOUNT STORE"
"201500002190162",11/14/2015  14:10,11/14/2015  14:17,"AGGRAVATED ASSAULT","52XX S 46TH ST","85040","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002190129",11/14/2015  14:11,,"LARCENY-THEFT","60XX S CENTRAL AVE","85041","GROCERY / SUPER MARKET"
"201580008528",11/14/2015  14:23,11/14/2015  20:23,"LARCENY-THEFT","2XX W WASHINGTON ST","85003","STREET / ROADWAY / ALLEY SIDEWALK"
"201500002190296",11/14/2015  14:27,,"LARCENY-THEFT","43XX W THOMAS RD","85031","BUS"
"201500002190214",11/14/2015  14:28,,"BURGLARY","35XX W DUNLAP AVE","85051","APARTMENT"
"201500002195298",11/14/2015  14:30,11/15/2015  09:57,"LARCENY-THEFT","210XX N TATUM BLVD","85054","UNKNOWN"
"201500002190618",11/14/2015  14:30,11/14/2015  15:30,"LARCENY-THEFT","55XX W MCDOWELL RD","85043","APARTMENT"
"201500002190561",11/14/2015  14:33,11/14/2015  15:30,"LARCENY-THEFT","37XX E THOMAS RD","85008","RETAIL BUSINESS"
"201500002190611",11/14/2015  15:00,11/14/2015  15:40,"BURGLARY","110XX N BILTMORE DR","85029","APARTMENT"
"201500002191393",11/14/2015  15:00,11/14/2015  17:00,"BURGLARY","35XX W PORTLAND ST","85009","SCHOOL-COLLEGE/UNIVERSITY"
"201500002190398",11/14/2015  15:00,,"LARCENY-THEFT","80XX N 19TH AVE","85021","CONVENIENCE MARKET / STORE"
"201500002211185",11/14/2015  15:00,11/17/2015  20:00,"MOTOR VEHICLE THEFT","15XX W GLENDALE AVE","85021",
"201500002192149",11/14/2015  15:00,11/14/2015  19:30,"MOTOR VEHICLE THEFT","76XX W THOMAS RD","85035","PARKING LOT"
"201500002190731",11/14/2015  15:15,11/14/2015  15:42,"LARCENY-THEFT","45XX E THOMAS RD","85008","DEPARTMENT / DISCOUNT STORE"
"201580008486",11/14/2015  15:30,11/14/2015  15:40,"LARCENY-THEFT","27XX W PEORIA AVE","85029","RETAIL BUSINESS"
"201500002190532",11/14/2015  15:30,,"LARCENY-THEFT","31XX E VAN BUREN ST","85034","GAS / SERVICE STATION"
"201500002190548",11/14/2015  15:30,11/14/2015  15:30,"DRUG OFFENSE","9XX E DEVONSHIRE AVE","85014","PARKING LOT"
"201500002255091",11/14/2015  15:31,11/21/2015  15:31,"LARCENY-THEFT","2XX E PIMA ST","85004","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002190849",11/14/2015  15:35,11/14/2015  16:07,"LARCENY-THEFT","32XX E SKY HARBOR BLVD","85034","AIRPORT"
"201500002190665",11/14/2015  15:40,11/14/2015  15:45,"LARCENY-THEFT","106XX N 43RD AVE","85304","OTHER"
"201500002190587",11/14/2015  15:40,,"LARCENY-THEFT","61XX S 35TH AVE","85041","RETAIL BUSINESS"
"201500002190599",11/14/2015  15:40,,"AGGRAVATED ASSAULT","138XX N 38TH ST","85032","SINGLE FAMILY HOUSE"
"201500002207619",11/14/2015  15:45,11/17/2015  10:00,"LARCENY-THEFT","10XX N 22ND AVE","85009","FENCED COMMERCIAL YARD"
"201500002190714",11/14/2015  15:47,,"LARCENY-THEFT","36XX W GREENWAY RD","85053","WAREHOUSE / FACTORY"
"201500002190885",11/14/2015  15:50,,"LARCENY-THEFT","60XX N 7TH ST","85012","RETAIL BUSINESS"
"201500002190697",11/14/2015  15:55,11/14/2015  16:09,"LARCENY-THEFT","18XX W BELL RD","85023","RETAIL BUSINESS"
"201500002195274",11/14/2015  16:00,11/15/2015  08:00,"LARCENY-THEFT","77XX W BONITOS DR","85035","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002195387",11/14/2015  16:00,11/14/2015  23:00,"LARCENY-THEFT","22XX W KATHLEEN RD","85023","SINGLE FAMILY HOUSE"
"201500002191528",11/14/2015  16:00,11/14/2015  18:00,"LARCENY-THEFT","70XX E MAYO BLVD","85054","PARKING LOT"
"201500002190872",11/14/2015  16:00,11/14/2015  16:15,"LARCENY-THEFT","21XX E BASELINE RD","85042","DEPARTMENT / DISCOUNT STORE"
"201500002195033",11/14/2015  16:00,,"LARCENY-THEFT","25XX W THOMAS RD","85017","STREET / ROADWAY / ALLEY / SIDEWALK"
"201500002191838",11/14/2015  16:00,11/14/2015  17:30,"BURGLARY","168XX N 42ND AVE","85053","APARTMENT"
"201500002216372",11/14/2015  16:15,11/15/2015  12:00,"LARCENY-THEFT","13XX W GLENN DR","85021","FENCED RESIDENTIAL YARD"
"201500002190832",11/14/2015  16:15,11/14/2015  16:30,"LARCENY-THEFT","35XX E BELL RD","85032","RETAIL BUSINESS"
"201500002191328",11/14/2015  16:20,,"LARCENY-THEFT","61XX S 35TH AVE","85041","RETAIL BUSINESS"
"201500002190867",11/14/2015  16:23,11/14/2015  16:23,"LARCENY-THEFT","172XX N 19TH AVE","85023","RETAIL BUSINESS"
"201580008488",11/14/2015  16:30,,"LARCENY-THEFT","1XX N 3RD ST","85004","OFFICE / COMMERCIAL BUILDING"
